Timestamp;Entity Name;Solar radiation;Solar radiation (Filtered)
2025-10-01 12:26:00;WSTN1;1072.4854736328125;1019.9374557539159
2025-10-01 12:28:00;WSTN1;1093.4400634765625;1033.2412449082758
2025-10-01 12:29:00;WSTN1;754.6989135742188;982.8257758324706
2025-10-01 12:30:00;WSTN1;281.3148193359375;855.8540377695272
2025-10-01 12:32:00;WSTN1;255.6415863037109;747.2170771292532
2025-10-01 12:34:00;WSTN1;1039.20703125;800.0665324774443
2025-10-01 12:35:00;WSTN1;1072.3209228515625;849.3438998812416
2025-10-01 12:36:00;WSTN1;1077.782470703125;890.6907129413348
2025-10-01 12:38:00;WSTN1;939.0064086914062;899.4357336830561
2025-10-01 12:39:00;WSTN1;378.4180603027344;805.1328308731021
2025-10-01 12:41:00;WSTN1;522.9133911132812;754.0518143193261
2025-10-01 12:42:00;WSTN1;1098.0767822265625;816.319477721738
2025-10-01 12:45:00;WSTN1;1095.375732421875;866.8279656483795
2025-10-01 12:46:00;WSTN1;1087.6748046875;906.8006941408145
2025-10-01 12:47:00;WSTN1;1046.1380615234375;932.0204110245578
2025-10-01 12:49:00;WSTN1;1039.0101318359375;951.3852843461865
2025-10-01 12:50:00;WSTN1;577.7807006835938;883.7637840736442
2025-10-01 12:51:00;WSTN1;236.6212921142578;766.6326028461507
2025-10-01 12:53:00;WSTN1;270.8040466308594;676.888867583184
2025-10-01 12:54:00;WSTN1;950.1326293945312;726.3453087559815
2025-10-01 12:55:00;WSTN1;1101.954833984375;794.3296984644861
2025-10-01 12:56:00;WSTN1;625.1503295898438;763.7086535449812
2025-10-01 12:57:00;WSTN1;864.9701538085938;782.0367331968571
2025-10-01 12:59:00;WSTN1;274.9940185546875;690.2632631547145
2025-10-01 13:00:00;WSTN1;720.1942138671875;695.6806907781101
2025-10-01 13:01:00;WSTN1;1078.946533203125;765.0508548535201
2025-10-01 13:03:00;WSTN1;1074.0194091796875;820.973394603307
2025-10-01 13:04:00;WSTN1;383.7089538574219;741.829618557522
2025-10-01 13:05:00;WSTN1;379.4347534179688;676.2370494526053
2025-10-01 13:07:00;WSTN1;1025.2598876953125;739.4093149531473
2025-10-01 13:08:00;WSTN1;1012.844482421875;788.9004000737942
2025-10-01 13:09:00;WSTN1;990.3079223632812;825.3546605913541
2025-10-01 13:11:00;WSTN1;281.6707458496094;726.9492244790164
2025-10-01 13:12:00;WSTN1;1038.18408203125;783.2819594751162
2025-10-01 13:13:00;WSTN1;1054.495849609375;832.370998923824
2025-10-01 13:15:00;WSTN1;1028.1409912109375;867.8048805347474
2025-10-01 13:16:00;WSTN1;931.4959106445312;879.3327985482397
2025-10-01 13:18:00;WSTN1;322.8777160644531;778.615812843863
2025-10-01 13:19:00;WSTN1;472.9546813964844;723.2919084076658
2025-10-01 13:20:00;WSTN1;906.464599609375;756.4457098588948
2025-10-01 13:21:00;WSTN1;834.2899169921875;770.5353177065163
