Timestamp;Entity Name;Solar radiation
2025-10-01 08:49:00;WSTN1;492.0784301757813
2025-10-01 08:51:00;WSTN1;686.584716796875
2025-10-01 08:52:00;WSTN1;281.0287170410156
2025-10-01 08:53:00;WSTN1;621.9564819335938
2025-10-01 08:55:00;WSTN1;705.9078979492188
2025-10-01 08:56:00;WSTN1;705.1437377929688
2025-10-01 08:57:00;WSTN1;631.9810180664062
2025-10-01 08:59:00;WSTN1;645.01708984375
2025-10-01 09:00:00;WSTN1;312.2589111328125
2025-10-01 09:01:00;WSTN1;689.681640625
2025-10-01 09:03:00;WSTN1;431.6664123535156
2025-10-01 09:04:00;WSTN1;336.3163146972656
2025-10-01 09:05:00;WSTN1;749.1188354492188
2025-10-01 09:07:00;WSTN1;727.7763061523438
2025-10-01 09:08:00;WSTN1;734.1314086914062
2025-10-01 09:09:00;WSTN1;716.170654296875
2025-10-01 09:11:00;WSTN1;623.362548828125
2025-10-01 09:12:00;WSTN1;625.6577758789062
2025-10-01 09:14:00;WSTN1;695.4591064453125
2025-10-01 09:16:00;WSTN1;244.58970642089844
2025-10-01 09:17:00;WSTN1;752.8292236328125
2025-10-01 09:18:00;WSTN1;860.1029052734375
2025-10-01 09:19:00;WSTN1;829.7763671875
2025-10-01 09:21:00;WSTN1;637.0189819335938
2025-10-01 09:22:00;WSTN1;427.8901977539063
2025-10-01 09:23:00;WSTN1;634.677001953125
2025-10-01 09:25:00;WSTN1;761.3073120117188
2025-10-01 09:26:00;WSTN1;484.7190856933594
2025-10-01 09:28:00;WSTN1;861.2540283203125
2025-10-01 09:29:00;WSTN1;680.3369140625
2025-10-01 09:31:00;WSTN1;784.4512329101562
2025-10-01 09:32:00;WSTN1;713.7954711914062
2025-10-01 09:33:00;WSTN1;827.6074829101562
2025-10-01 09:35:00;WSTN1;869.4401245117188
2025-10-01 09:36:00;WSTN1;799.6541137695312
2025-10-01 09:37:00;WSTN1;541.9766845703125
2025-10-01 09:39:00;WSTN1;810.2523803710938
2025-10-01 09:40:00;WSTN1;856.4541015625
2025-10-01 09:41:00;WSTN1;876.2520751953125
2025-10-01 09:42:00;WSTN1;880.1358032226562
2025-10-01 09:44:00;WSTN1;845.4768676757812
2025-10-01 09:45:00;WSTN1;790.0497436523438
2025-10-01 09:46:00;WSTN1;832.78271484375
2025-10-01 09:48:00;WSTN1;208.19317626953125
2025-10-01 09:49:00;WSTN1;885.672607421875
2025-10-01 09:50:00;WSTN1;878.4696655273438
2025-10-01 09:52:00;WSTN1;974.9303588867188
2025-10-01 09:53:00;WSTN1;755.679443359375
2025-10-01 09:54:00;WSTN1;938.3314208984376
2025-10-01 09:56:00;WSTN1;923.2222900390624
2025-10-01 09:57:00;WSTN1;868.6823120117188
2025-10-01 09:58:00;WSTN1;906.5559692382812
2025-10-01 10:00:00;WSTN1;934.2835693359376
2025-10-01 10:01:00;WSTN1;941.273681640625
2025-10-01 10:02:00;WSTN1;961.5697631835938
2025-10-01 10:04:00;WSTN1;985.5499267578124
2025-10-01 10:05:00;WSTN1;978.93212890625
2025-10-01 10:07:00;WSTN1;896.3302001953125
2025-10-01 10:08:00;WSTN1;903.6536254882812
2025-10-01 10:10:00;WSTN1;956.8361206054688
2025-10-01 10:11:00;WSTN1;953.9229736328124
2025-10-01 10:12:00;WSTN1;959.4241333007812
2025-10-01 10:14:00;WSTN1;964.8812866210938
2025-10-01 10:15:00;WSTN1;969.6961669921876
2025-10-01 10:17:00;WSTN1;994.0682983398438
2025-10-01 10:19:00;WSTN1;967.0536499023438
2025-10-01 10:21:00;WSTN1;1018.444580078125
2025-10-01 10:22:00;WSTN1;1040.6439208984375
2025-10-01 10:24:00;WSTN1;808.1105346679688
2025-10-01 10:25:00;WSTN1;887.89501953125
2025-10-01 10:26:00;WSTN1;924.2714233398438
2025-10-01 10:29:00;WSTN1;1004.7109375
2025-10-01 10:30:00;WSTN1;1022.8480834960938
2025-10-01 10:31:00;WSTN1;1017.6343383789062
2025-10-01 10:33:00;WSTN1;953.99560546875
2025-10-01 10:34:00;WSTN1;917.6741943359376
2025-10-01 10:36:00;WSTN1;752.5415649414062
2025-10-01 10:37:00;WSTN1;767.0758056640625
2025-10-01 10:39:00;WSTN1;1035.53759765625
2025-10-01 10:40:00;WSTN1;1023.014892578125
2025-10-01 10:41:00;WSTN1;633.916015625
2025-10-01 10:43:00;WSTN1;895.3045654296875
2025-10-01 10:44:00;WSTN1;956.5874633789062
2025-10-01 10:45:00;WSTN1;820.8262939453125
2025-10-01 10:47:00;WSTN1;1016.42919921875
2025-10-01 10:48:00;WSTN1;1011.4882202148438
2025-10-01 10:49:00;WSTN1;1006.6438598632812
2025-10-01 10:51:00;WSTN1;925.7811889648438
2025-10-01 10:52:00;WSTN1;919.8269653320312
2025-10-01 10:54:00;WSTN1;741.2932739257812
2025-10-01 10:55:00;WSTN1;688.0572509765625
2025-10-01 10:57:00;WSTN1;1013.8035278320312
2025-10-01 10:58:00;WSTN1;1063.998779296875
2025-10-01 10:59:00;WSTN1;1075.1458740234375
2025-10-01 11:01:00;WSTN1;980.6729736328124
2025-10-01 11:02:00;WSTN1;1028.6650390625
2025-10-01 11:04:00;WSTN1;1008.0087890625
2025-10-01 11:05:00;WSTN1;1013.1085205078124
2025-10-01 11:06:00;WSTN1;1034.3883056640625
2025-10-01 11:08:00;WSTN1;1053.632568359375
2025-10-01 11:09:00;WSTN1;1088.95751953125
2025-10-01 11:10:00;WSTN1;1075.1910400390625
2025-10-01 11:11:00;WSTN1;510.4722900390625
2025-10-01 11:13:00;WSTN1;890.8841552734375
2025-10-01 11:14:00;WSTN1;969.9674072265624
2025-10-01 11:15:00;WSTN1;972.4381103515624
2025-10-01 11:17:00;WSTN1;1043.2410888671875
2025-10-01 11:18:00;WSTN1;1085.77294921875
2025-10-01 11:19:00;WSTN1;1131.0528564453125
2025-10-01 11:21:00;WSTN1;1066.595947265625
2025-10-01 11:22:00;WSTN1;1137.201171875
