time,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,global_tilted_irradiance
2025-11-22 23:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 01:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 02:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 03:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 04:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 05:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 06:00:00,13.0,5.0,54.8,8.0,13.0
2025-11-23 07:00:00,167.0,108.0,474.6,59.0,167.0
2025-11-23 08:00:00,342.0,192.0,428.3,150.0,342.0
2025-11-23 09:00:00,501.0,266.0,418.5,235.0,501.0
2025-11-23 10:00:00,556.0,295.0,379.7,261.0,556.0
2025-11-23 11:00:00,510.0,183.0,212.2,327.0,510.0
2025-11-23 12:00:00,434.0,74.0,83.5,360.0,434.0
2025-11-23 13:00:00,367.0,106.0,125.1,261.0,367.0
2025-11-23 14:00:00,187.0,16.0,21.4,171.0,187.0
2025-11-23 15:00:00,114.0,1.0,1.7,113.0,114.0
2025-11-23 16:00:00,77.0,0.0,0.0,77.0,77.0
2025-11-23 17:00:00,51.0,2.0,11.0,49.0,51.0
2025-11-23 18:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 19:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 20:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 21:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 22:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-23 23:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 01:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 02:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 03:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 04:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 05:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 06:00:00,2.0,0.0,0.0,2.0,2.0
2025-11-24 07:00:00,47.0,0.0,0.0,47.0,47.0
2025-11-24 08:00:00,103.0,12.0,26.9,91.0,103.0
2025-11-24 09:00:00,172.0,39.0,61.5,133.0,172.0
2025-11-24 10:00:00,200.0,0.0,0.0,200.0,200.0
2025-11-24 11:00:00,209.0,0.0,0.0,209.0,209.0
2025-11-24 12:00:00,457.0,146.0,165.0,311.0,457.0
2025-11-24 13:00:00,493.0,165.0,195.1,328.0,493.0
2025-11-24 14:00:00,218.0,62.0,83.0,156.0,218.0
2025-11-24 15:00:00,88.0,0.0,0.0,88.0,88.0
2025-11-24 16:00:00,66.0,0.0,0.0,66.0,66.0
2025-11-24 17:00:00,59.0,13.0,71.7,46.0,59.0
2025-11-24 18:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 19:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 20:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 21:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 22:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-24 23:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 01:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 02:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 03:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 04:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 05:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 06:00:00,4.0,0.0,0.0,4.0,4.0
2025-11-25 07:00:00,39.0,0.0,0.0,39.0,39.0
2025-11-25 08:00:00,52.0,0.0,0.0,52.0,52.0
2025-11-25 09:00:00,25.0,0.0,0.0,25.0,25.0
2025-11-25 10:00:00,52.0,0.0,0.0,52.0,52.0
2025-11-25 11:00:00,66.0,0.0,0.0,66.0,66.0
2025-11-25 12:00:00,161.0,1.0,1.1,160.0,161.0
2025-11-25 13:00:00,206.0,16.0,18.9,190.0,206.0
2025-11-25 14:00:00,197.0,6.0,8.0,191.0,197.0
2025-11-25 15:00:00,143.0,16.0,27.0,127.0,143.0
2025-11-25 16:00:00,90.0,2.0,5.0,88.0,90.0
2025-11-25 17:00:00,27.0,0.0,0.0,27.0,27.0
2025-11-25 18:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 19:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 20:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 21:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 22:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-25 23:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 01:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 02:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 03:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 04:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 05:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 06:00:00,3.0,0.0,0.0,3.0,3.0
2025-11-26 07:00:00,19.0,0.0,0.0,19.0,19.0
2025-11-26 08:00:00,96.0,1.0,2.3,95.0,96.0
2025-11-26 09:00:00,176.0,11.0,17.5,165.0,176.0
2025-11-26 10:00:00,273.0,51.0,66.1,222.0,273.0
2025-11-26 11:00:00,467.0,174.0,203.0,293.0,467.0
2025-11-26 12:00:00,407.0,104.0,117.9,303.0,407.0
2025-11-26 13:00:00,354.0,65.0,77.0,289.0,354.0
2025-11-26 14:00:00,178.0,0.0,0.0,178.0,178.0
2025-11-26 15:00:00,136.0,0.0,0.0,136.0,136.0
2025-11-26 16:00:00,31.0,0.0,0.0,31.0,31.0
2025-11-26 17:00:00,13.0,0.0,0.0,13.0,13.0
2025-11-26 18:00:00,1.0,0.0,0.0,1.0,1.0
2025-11-26 19:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 20:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 21:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 22:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-26 23:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 01:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 02:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 03:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 04:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 05:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 06:00:00,1.0,0.0,0.0,1.0,1.0
2025-11-27 07:00:00,10.0,0.0,0.0,10.0,10.0
2025-11-27 08:00:00,22.0,0.0,0.0,22.0,22.0
2025-11-27 09:00:00,75.0,0.0,0.0,75.0,75.0
2025-11-27 10:00:00,172.0,3.0,3.9,169.0,172.0
2025-11-27 11:00:00,255.0,16.0,18.7,239.0,255.0
2025-11-27 12:00:00,312.0,40.0,45.4,272.0,312.0
2025-11-27 13:00:00,257.0,37.0,43.9,220.0,257.0
2025-11-27 14:00:00,94.0,0.0,0.0,94.0,94.0
2025-11-27 15:00:00,63.0,0.0,0.0,63.0,63.0
2025-11-27 16:00:00,34.0,0.0,0.0,34.0,34.0
2025-11-27 17:00:00,14.0,0.0,0.0,14.0,14.0
2025-11-27 18:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 19:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 20:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 21:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 22:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 23:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 01:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 02:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 03:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 04:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 05:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 06:00:00,4.0,0.0,0.0,4.0,4.0
2025-11-28 07:00:00,40.0,0.0,0.0,40.0,40.0
2025-11-28 08:00:00,103.0,11.0,25.1,92.0,103.0
2025-11-28 09:00:00,76.0,0.0,0.0,76.0,76.0
2025-11-28 10:00:00,145.0,5.0,6.5,140.0,145.0
2025-11-28 11:00:00,206.0,30.0,35.1,176.0,206.0
2025-11-28 12:00:00,321.0,39.0,44.4,282.0,321.0
2025-11-28 13:00:00,400.0,65.0,77.2,335.0,400.0
2025-11-28 14:00:00,110.0,0.0,0.0,110.0,110.0
2025-11-28 15:00:00,116.0,0.0,0.0,116.0,116.0
2025-11-28 16:00:00,66.0,9.0,22.6,57.0,66.0
2025-11-28 17:00:00,20.0,0.0,0.0,20.0,20.0
2025-11-28 18:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 19:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 20:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 21:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 22:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 23:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 01:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 02:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 03:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 04:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 05:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 06:00:00,3.0,0.0,0.0,3.0,3.0
2025-11-29 07:00:00,37.0,0.0,0.0,37.0,37.0
2025-11-29 08:00:00,88.0,2.0,4.6,86.0,88.0
2025-11-29 09:00:00,216.0,52.0,83.4,164.0,216.0
2025-11-29 10:00:00,387.0,108.0,141.2,279.0,387.0
2025-11-29 11:00:00,378.0,84.0,98.6,294.0,378.0
2025-11-29 12:00:00,797.0,549.0,625.6,248.0,797.0
2025-11-29 13:00:00,737.0,539.0,641.2,198.0,737.0
2025-11-29 14:00:00,600.0,359.0,482.9,241.0,600.0
2025-11-29 15:00:00,311.0,113.0,190.6,198.0,311.0
2025-11-29 16:00:00,286.0,163.0,408.8,123.0,286.0
2025-11-29 17:00:00,105.0,55.0,301.1,50.0,105.0
2025-11-29 18:00:00,1.0,0.0,0.0,1.0,1.0
2025-11-29 19:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 20:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 21:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 22:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-29 23:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 01:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 02:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 03:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 04:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 05:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 06:00:00,11.0,5.0,58.9,6.0,11.0
2025-11-30 07:00:00,175.0,132.0,616.5,43.0,175.0
2025-11-30 08:00:00,416.0,352.0,811.2,64.0,416.0
2025-11-30 09:00:00,636.0,560.0,901.5,76.0,636.0
2025-11-30 10:00:00,804.0,719.0,942.1,85.0,804.0
2025-11-30 11:00:00,912.0,825.0,970.4,87.0,912.0
2025-11-30 12:00:00,934.0,841.0,959.7,93.0,934.0
2025-11-30 13:00:00,896.0,810.0,964.6,86.0,896.0
2025-11-30 14:00:00,782.0,697.0,938.0,85.0,782.0
2025-11-30 15:00:00,597.0,513.0,865.4,84.0,597.0
2025-11-30 16:00:00,378.0,313.0,784.1,65.0,378.0
2025-11-30 17:00:00,138.0,100.0,546.4,38.0,138.0
2025-11-30 18:00:00,3.0,1.0,15.4,2.0,3.0
2025-11-30 19:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 20:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 21:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 22:00:00,0.0,0.0,0.0,0.0,0.0
2025-11-30 23:00:00,0.0,0.0,0.0,0.0,0.0
